Job ID,Job Link,Resume Tried,Date listed,Date Tried,Assumed Reason,Stack Trace,External Job link,Screenshot Name
4259156367,https://www.linkedin.com/jobs/view/4259156367,Pending,Unknown,2025-07-02 11:46:35.650101,Found a Bad Word in About Job,"
About the job
Core Skills
Proven track record of leading and managing a team of .NET Core developers Expertise in .NET Core
programming and web development technologies Designing and developing scalable and maintainable web
applications Knowledge of software development methodologies and best practices Excellent leadership,
communication, and collaboration skills
Secondary Skills
- ASP.NET Core
- Entity Framework Core
- SQL Server
- Angular/React/Vue
- Azure Cloud Services
- Git/GitHub
Soft Skills and Professional Attributes
- Leadership
- Communication
- Collaboration
- Problem-solving
- Adaptability
- Time management
Engineering Skills
- Design and develop APIs and microservices
- Conduct code reviews
- Troubleshoot complex issues
- Agile methodologies
Job Responsibilities
- Lead development of .NET Core applications and services
- Design, code, test and debug software
- Mentor team members

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4254861352,https://www.linkedin.com/jobs/view/4254861352,Previous resume,Unknown,2025-07-02 11:46:41.425813,Problem in Easy Applying,Failed to click Submit application 😑,Easy Applied,Not Available
4254328411,https://www.linkedin.com/jobs/view/4254328411,Pending,Unknown,2025-07-02 11:52:14.272849,Required experience is high,"
About the job
We’re looking for a skilled Senior Full Stack Developer.

Role Highlights:
Position: Senior Full stack Developer
Experience: 6+ years
Location: Bengaluru
Notice Period: Immediate/15 days joiners preferred

Job Overview:

Must have skills- Node.JS (Lambda), Python, Dynamo, MongoDB and CI/CD

Experience required 6 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4254887607,https://www.linkedin.com/jobs/view/4254887607,Pending,Unknown,2025-07-02 11:52:21.223415,Required experience is high,"
About the job
Job Purpose
Drive the development of visually appealing, high-performing user interfaces ensuring the seamless integration and maintenance of frontend components to deliver exceptional user experiences.

Key Accountabilities & Support Actions
Understand business processes, customer value propositions, and come up with optimal technical solutions.
Contribute to technical and integration design discussions and documentation.
Deliver quality code that is clean, maintainable and well documented.
Follow engineering best practices, with a focus on application security, performance, scalability, and reliability.
Own deployment, rollout, maintenance, and support for the application. Stay up to date on emerging technologies and trends

Qualifications & Skills
Software Engineer with 6+ years of experience.
Prior experience in leading a mentoring a highly motivated engineering team.
Strong hands-on experience with building web and mobile applications using React & React Native.
Experience in digital commerce and retail domain preferred.
Excellent problem-solving, analytical skills and decision-making capabilities
Clarity of thinking and detail orientation.
Strong understanding of responsive design principles and mobile-first development.
Effective communication and collaboration abilities.
Experience with backend technologies and devops is a plus.

Experience required 6 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4258622951,https://www.linkedin.com/jobs/view/4258622951,Pending,Unknown,2025-07-02 11:52:29.818500,Found a Bad Word in About Job,"
About the job
Role: Dot Net Full Stack Developer/Lead
Experience: 5-10 years
Location: Kochi/Chennai/Bangalore/Hyderabad (should be willing to relocate to these locations)
Mode: Hybrid
Open positions: 4


Job Summary: 
We are looking for a highly experienced and versatile Full Stack Lead/Developer to join our dynamic development team. The ideal candidate will have a strong command of both front-end and back-end technologies, a passion for building scalable web applications, and a proven track record of delivering high-quality software solutions in agile environments. 
 Key Responsibilities: 
Design, develop, and maintain scalable web applications across the full stack. 
Collaborate with cross-functional teams including product managers, designers, and QA engineers. 
Develop RESTful APIs and integrate third-party services. 
Optimize applications for maximum speed, scalability, and responsiveness. 
Write clean, maintainable, and well-documented code. Participate in code reviews, architecture discussions, and sprint planning. 
Mentor junior developers and contribute to team knowledge sharing. Ensure application security, performance, and compliance with best practices. 
 Required Skills & Qualifications: 
4+ years of experience in full stack development. 
Strong proficiency in: Front-end: React.js, Angular, or Vue.js; HTML5, CSS3, JavaScript/TypeScript 
Back-end: Node.js, Python (Django/Flask), Java (Spring Boot), or .NET Core 
Databases: PostgreSQL, MySQL, MongoDB, or similar Cloud Platforms: AWS, Azure, or GCP DevOps 
Tools: Docker, Kubernetes, Jenkins, Git, CI/CD pipelines 
Experience with microservices architecture and API development. 
Solid understanding of software engineering principles, design patterns, and best practices. 
Excellent problem-solving, debugging, and communication skills. 
 Preferred Qualifications: 
Experience with GraphQL, WebSockets, or serverless architectures. 
Familiarity with Agile/Scrum methodologies. 
Exposure to performance tuning and application monitoring tools. 
Bachelor's or Master's degree in Computer Science, Engineering, or related field.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4258679091,https://www.linkedin.com/jobs/view/4258679091,Pending,Unknown,2025-07-02 11:52:34.589776,Found a Bad Word in About Job,"
About the job
About the Client:

We are revolutionising the car repair industry. Our online marketplace connects vehicle owners with trusted mechanics, enabling instant quotes and hassle-free bookings.
As the first platform in Europe to offer real-time, industry-standard repair pricing, we’re on a
mission to bring trust and transparency to auto repairs.
Backed by 500 Startups, Forward Partners, and angel investors from JustEat and Treatwell,
we’re well-funded, fast-growing, and ripe with opportunity. Now, we’re looking for a talented
Full-Stack Developer to join our remote-first engineering team.

Why Join Us?
Real impact: Work in a small, agile team where your contributions shape the product and business.
Startup spirit: Innovate freely, explore emerging tech, and drive improvements.
Remote-first: Work from anywhere, with flexible hours and Hubble passes for coworking spaces.
Empowered growth: Dedicated innovation time and personal training budget.
Meaningful mission: Help fix a broken industry and improve customer trust.

The Role
You’ll be a key contributor across our stack, collaborating closely with our CTO and Head of
Engineering. From feature development to DevOps and architectural design, you’ll be deeply
involved in the entire product lifecycle.

Your Day-to-Day

You will be working in an Extreme Programming (XP) environment, using practices like pair
programming, continuous delivery, and test driven development to deliver great working
software iteratively and safely.

Develop and maintain robust, well-tested Ruby and JavaScript code.
Refactor legacy codebases for maintainability and performance.
Collaborate with business and technical stakeholders to define and deliver features.
Monitor production systems and respond to technical support needs.
Maintain and improve CI/CD pipelines and developer tooling.
Continuously learn, innovate, and share ideas with the team.

Our Tech Stack
Backend: Ruby (Rails), PostgreSQL, Elasticsearch
Frontend: React, Redux, JQuery Mobile (legacy)
DevOps: Heroku, AWS, Docker, CircleCI, GitHub
Data: Meltano, Snowflake, Looker
Tooling: Jira, Git, Webpack, Grunt

What We're Looking For

We hire for potential and passion, not checkboxes—but here’s what success might look like:

Proficient in at least one object-oriented language (Ruby a plus).
Experience building production web apps using MVC frameworks.
Strong grasp of OOP, SOLID principles, and TDD.
Confident with Git, including advanced usage like rebasing.
Comfortable with DevOps and cloud platforms (Heroku/AWS).
Enjoy pair programming and collaborative development.
Excited about clean code, legacy systems, and learning new tech.
Backend-leaning or frontend-leaning full-stack engineers are welcome.

Perks & Benefits

Competitive salary
Fully remote team with flexible working hours
Hubble coworking passes (4+/month)
10% time dedicated to innovation
Personal training budget
Opportunity to work with exciting open-source technologies
Mission-driven culture that values autonomy and experimentation

If you're passionate about writing great code, love solving real-world problems, and want to shape the future of car repairs, we’d love to hear from you.

Work Schedule

As the client is UK-based, you will be required to work in UK daytime:
Monday to Friday
14:00 - 23:00 IST (08:30 am - 17:30 GMT)

Pay & Benefits - What you’ll get in return:
Annual CTC: 16 to 24 lakhs
Fully remote role

Contains bad word ""Ruby"". Skipping this job!
",Skipped,Not Available
4259416342,https://www.linkedin.com/jobs/view/4259416342,Pending,Unknown,2025-07-02 11:52:38.454455,Found a Bad Word in About Job,"
About the job
Software Developer (Remote)

We’re looking for like-minded individuals to join our client's team

This is a Full-time, Salaried position.
Are you a tech-savvy problem solver with a passion for crafting efficient code and developing
cutting-edge software solutions? Do you thrive in a collaborative environment where your ideas
are valued, and your skills are constantly challenged? If you're ready to take your software
development career to the next level, we have an exciting opportunity just for you!

What you will do in the role:
1. Collaborate with an experienced full stack software developer to maintain and enhance
existing projects by adding new features or debugging based on tickets.
2. Work on new projects, participating in the development lifecycle from requirements
gathering to deployment.
3. Write well-designed, reusable, testable, and efficient code.
4. Troubleshoot and resolve issues.
5. Participate in peer code reviews.
6. Stay informed about industry trends and continuously improve your skills.
7. Demonstrate strong problem-solving abilities and a systematic approach.
8. Proactively contribute to quality improvement initiatives.
9. Learn quickly and adapt to new technologies and frameworks.

What you will bring to the role:
• Bachelor's degree in Computer Science, Computer Engineering, or equivalent work experience
• Co-op work experience preferred
• Experience working on web and desktop applications
• Familiarity with back-end systems and various system architectures
• Knowledge of software patterns and strong written and verbal communication skills
• Proficiency in TypeScript, JavaScript, and C#
• Experience with MVC, MVP, and MVM architectures
• Exposure to WPF and WinForms projects
• Familiarity with SQL and Postgres databases
• Asset to have exposure with React, Redux, HTML5, and GraphQL
• Familiarity with source code management and branching techniques (Git preferred)
• Asset to have knowledge of PHP for back-end development
• Asset to have experience working with cloud platforms such as AWS and Azure
• Asset to have familiarity with containerization technologies like Docker and orchestration tools like Kubernetes
• Asset to have understanding of DevOps practices and CI/CD pipelines

Contains bad word ""PHP"". Skipping this job!
",Skipped,Not Available
4257106864,https://www.linkedin.com/jobs/view/4257106864,Pending,Unknown,2025-07-02 11:52:43.253291,Required experience is high,"
About the job
Senior/Mid-Level React Native Developer (GraphQL)
📍 Location: Remote /India
💼 Type: Full-Time
⏰ Experience Level: 3–10 years
About the Role
We are looking for a passionate and experienced React Native Developer to join our team. The ideal candidate will have hands-on experience building mobile apps using React Native and integrating APIs using GraphQL. You’ll be responsible for delivering scalable, high-quality, and performant mobile applications that create seamless user experiences.
🔧 Key Responsibilities
Develop and maintain cross-platform mobile applications using React Native
Integrate GraphQL APIs and optimize query performance
Collaborate with designers, backend engineers, and QA to deliver features end-to-end
Participate in code reviews, write clean code, and follow best practices
Debug and resolve production issues quickly and effectively
Optimize applications for performance, scalability, and usability
Required Skills & Experience
3–10 years of mobile app development experience
Minimum 2+ years of experience in React Native
Strong experience with GraphQL (Apollo Client, Relay or similar)
Familiarity with REST APIs and backend integration
Proficient in JavaScript / TypeScript
Knowledge of mobile performance optimization and profiling
Experience with mobile CI/CD pipelines (e.g., Fastlane, Bitrise)
Experience with version control (Git)

Experience required 10 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4257960009,https://www.linkedin.com/jobs/view/4257960009,Pending,Unknown,2025-07-02 11:52:51.123351,Required experience is high,"
About the job
About The Opportunity

Operating at the heart of India’s fast-growing Information Technology & Digital Product Engineering sector, we build web and mobile products for global enterprises across fintech, healthcare, retail, and SaaS. Our cross-functional teams leverage modern JavaScript frameworks and cloud platforms to ship high-performance, user-centric applications at scale.

Role & Responsibilities

Develop and maintain responsive front-end interfaces using ReactJS, Redux, and modern JavaScript patterns.
Translate UI/UX designs and wireframes into clean, reusable components with optimal performance.
Integrate REST/GraphQL APIs, handle state management, caching, and error boundaries for seamless data flow.
Collaborate with Back-End, QA, and Product teams in Agile sprints, participating in code reviews and daily stand-ups.
Implement unit and component tests with Jest/React Testing Library, ensuring 90%+ coverage and CI/CD pipeline quality gates.
Continuously profile, debug, and optimise front-end code for speed, accessibility, and cross-browser compatibility.

Skills & Qualifications

Must-Have

3–6 years hands-on ReactJS development in production environments.
Strong command of ES6+, HTML5, CSS3/Sass, and responsive design principles.
Experience with Redux Toolkit or Context API for complex state management.
Proficiency integrating REST APIs, JWT-based authentication, and web sockets.
Unit testing expertise with Jest, Mocha, or equivalent.
Git-centric workflow and exposure to Agile/Scrum.

Preferred

TypeScript proficiency and familiarity with Next.js or React Native.
Knowledge of micro-frontend architecture and module federation.
Experience with CI/CD on Azure DevOps, GitHub Actions, or GitLab.
Understanding of web performance metrics, Lighthouse, and Bundle Analyzer.
Accessibility (WCAG) and internationalisation best practices.
Familiarity with Docker and container-based local development.

Benefits & Culture Highlights

On-site, collaborative environment with dedicated design-thinking labs and breakout zones.
Learning budget for certifications, tech conferences, and Pluralsight memberships.
Performance-linked bonuses and fast-track leadership pathways.

Skills: mocha,rest apis,reactjs,azure devops,git,ci/cd,css3,typescript,sass,jwt,gitlab,web sockets,jest,html5,next.js,agile,docker,frontend,unit testing,javascript,redux,react.js

Experience required 6 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4259158451,https://www.linkedin.com/jobs/view/4259158451,Pending,Unknown,2025-07-02 11:52:56.574989,Found a Bad Word in About Job,"
About the job
Urgent Hiring!!!

Location : Bangalore
Role : Full Stack Developer
Experience : 2+Years
Contract - 3 Months

Job Description:
Full Stack Developers will be responsible for developing and designing front end web architecture,
associated backend applications, services, databases etc., ensuring the responsiveness of
applications and working alongside graphic designers for web design features, among other duties.
Full Stack Developers will be required to see out a project from conception to final product, requiring
good project management skills, organizational skills and attention to detail.
Responsibilities:
 Developing front end website architecture.
 Designing user interactions on web pages.
 Developing back end website applications.
 Creating servers and databases for functionality.
 Ensuring cross-platform optimization for mobile phones.
 Ensuring responsiveness of applications.
 Working alongside graphic designers for web design features.
 Seeing through a project from conception to finished product.
 Designing and developing APIs.
 Meeting both technical and consumer needs.
 Staying abreast of developments in web applications and programming languages.
 Develop scalable systems using Python3 with Django / Ruby on Rails.
 Apply best coding practices, review peer code, maintain repositories on GIT.
 Create test cases for API and module level testing.
 Deploy production grade apps/services on cloud-based environments.
 Should be able to Build responsive websites using HTML, CSS, jquery, AngularJS or VueJS.
 Interact with diverse team, get the requirements, integrate modules and test the code with a
test tool preferably.

Requirements:
 Degree in Computer Science.

 Strong organizational and project management skills.
 Proficiency with fundamental front-end languages such as HTML, CSS and JavaScript.
 Familiarity with JavaScript frameworks such as Angular JS, React and Amber.
 Proficiency with server-side languages such as Python, Ruby, Java, PHP and .Net.
 Familiarity with database technology such as MySQL, Oracle and MongoDB.
 Excellent verbal communication skills.
 Good problem-solving skills.
 Attention to detail.


Notice Period: Immediate- 30 Days
Email to : amruta.swami@aptita.com

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4258065476,https://www.linkedin.com/jobs/view/4258065476,Pending,Unknown,2025-07-02 11:54:16.759387,Found a Bad Word in About Job,"
About the job
Job Title: Senior React Developer with .NET & C#
Experience: 5+ Years (React), 1+ Years (.NET & C#)
Location: Bangalore(Kormangala 1st block) WFO-5Days
Notice Period: Immediate
Job Description:
We are seeking a highly experienced Senior React Developer with a strong background in .NET and C#. The ideal candidate will have at least 5 years of experience in React.js and 1+ years working with .NET technologies, capable of building robust full-stack applications.
Key Responsibilities:
Design and develop high-performance, scalable web applications using React.js
Build and integrate backend services using .NET and C#
Collaborate with UI/UX designers, backend developers, and stakeholders to deliver complete solutions
Write clean, maintainable, and efficient code
Ensure responsiveness and cross-browser compatibility
Perform code reviews and mentor junior developers
Required Skills:
5+ years of hands-on experience in React.js, including Hooks, Redux, and component architecture
2+ years of experience in .NET Core / ASP.NET and C#
Strong understanding of JavaScript (ES6+), HTML5, CSS3, and modern frontend tooling
Experience with RESTful APIs and full-stack integration
Familiarity with Git, Agile workflows, and CI/CD pipelines

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4257896390,https://www.linkedin.com/jobs/view/4257896390,Pending,Unknown,2025-07-02 11:54:21.342131,Found a Bad Word in About Job,"
About the job
Role: Fullstack Tech Lead
Location: Bangalore (Onsite)
Immediate Joiners preferred
  8+ years of experience in full-stack development; 2+ years in a Tech Lead role.
Strong expertise in API development (REST, GraphQL, OAuth2, OpenAPI/Swagger).
Proficiency in backend development using Node.js, .NET Core, or Java Spring Boot.
Experience with frontend frameworks such as React.js, Angular, or Vue.js.
Deep knowledge of integration patterns, middleware, and message queues (Kafka, RabbitMQ, Azure Service Bus, etc.).
Strong experience with relational databases (SQL Server, PostgreSQL, MySQL) and NoSQL (MongoDB, Redis).
Hands-on with Azure, AWS, or Google Cloud Platform (GCP) for building cloud-native applications.
Experience in containerization (Docker, Kubernetes) and DevOps workflows (CI/CD pipelines, GitOps).
Familiarity with microservices, event-driven architecture, and security practices (JWT, encryption, secrets management).
Strong understanding of software design principles (SOLID, clean architecture, DDD).

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4259490457,https://www.linkedin.com/jobs/view/4259490457,Pending,Unknown,2025-07-02 11:54:27.406087,Found a Bad Word in About Job,"
About the job
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
We are seeking a talented and experienced Senior Full Stack Developer to join our dynamic team in India. As a Senior Full Stack Developer, you will be responsible for designing, developing, and maintaining web applications that meet our clients' needs. You will work closely with our team of developers, designers, and project managers to deliver high-quality solutions to our clients.
Responsibilities:
- Designing and developing web applications using modern technologies and best practices
- Collaborating with team members to define project requirements and deliverables
- Writing clean, efficient, and maintainable code
- Conducting code reviews and providing feedback to junior developers
- Troubleshooting and debugging issues in existing applications
- Staying up-to-date with the latest trends and technologies in web development
Requirements:
- Bachelor's degree in Computer Science, Information Technology, or any related field
- Minimum of 5 years of experience as a Full Stack Developer
- Proficiency in front-end technologies such as HTML, CSS, JavaScript, and ReactJS
- Proficiency in back-end technologies such as C# .NET, NodeJS, ExpressJS
- Proficiency in RDBMs and NoSQL database technologies such as MSSQL, MySQL and MongoDB
- Experience with cloud services such as AWS or Azure
- Strong problem-solving skills and attention to detail
- Excellent communication and teamwork skills
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits

If you are a passionate and motivated developer looking to take your career to the next level, we want to hear from you. Apply now to join Teamified and help us build innovative solutions for our clients.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4255827168,https://www.linkedin.com/jobs/view/4255827168,Pending,Unknown,2025-07-02 11:54:36.901169,Required experience is high,"
About the job
We’re looking for a skilled Senior Full Stack Developer.

Role Highlights:
Position: Senior Full stack Developer
Experience: 6+ years
Location: Bengaluru- Onsite
Notice Period: Immediate/15 days joiners preferred

Job Overview:

Must have skills- React.JS, Node.JS, JavaScript and AWS Gateway, and Cognito

Experience required 6 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4256243339,https://www.linkedin.com/jobs/view/4256243339,Pending,Unknown,2025-07-02 11:54:41.116079,Required experience is high,"
About the job
Flam is building AI Infrastructure for Brands in Immersive Advertising spanning across all channels viz. Digital, Broadcast TV, Retail, Communications, Print, OOH etc.

Vision: The Immersive & Interactive Layer for Every Screen & Surface

Flam aims to redefine how consumers interact with ads, content in every shape and form, retail aisles, live broadcasts and fan moments—turning content and interfaces into shoppable, shareable experiences that deliver measurable ROI. Flam has raised a $14 million Series A round led by global technology investor RTP Global with participation from Dovetail and select others bringing the total funding to $22 million.

The next phase of growth is to accelerate R&D on its app-less GenAI infrastructure that lets brands create, publish and measure high-fidelity MR, 3D & Digital experiences in <300 ms on any smartphone—no app download required. The same infra already powers advertising for Google, Samsung, Emirates and hundreds of global enterprises & agency powerhouses.

Key Focus Areas:

Product Roadmap: Upcoming releases include GenAI-driven 3D asset generation, Democratising MR deployment at scale, Enterprise Suite of Products across Industries, and Infrastructure for broadcasters and fan engagement.
Geography: Funds will support new enterprise pods in North America, Europe and the Middle East while deepening Asia operations.
Partnerships: Flam will expand its partner program for creative studios and global platforms, enabling Fortune 500 brands to move from pilot to rapid global roll-out.

Job Title: Senior Frontend Developer

Overview :

We are seeking a seasoned Frontend Engineer (SDE II / SDE III) to join our team and help build cutting-edge, immersive, and highly performant web applications. This role demands deep technical expertise in React, Next.js, Three.js, and WebGL/OpenGL, along with a strong foundation in frontend architecture and performance optimization.The ideal candidate is passionate about building high-quality interfaces, thrives on solving
complex problems, and has prior experience leading frontend initiatives in a fast-paced environment.

Key Responsibilities :

Architect, develop, and maintain scalable and modular frontends using React and Next.js.
Implement responsive, accessible UI components using Tailwind CSS.
Design and develop interactive 3D experiences using Three.js, WebGL, and the Canvas API.
Write custom shaders using GLSL and implement low-level WebGL rendering pipelines.
Set standards for frontend architecture, including code structure, testing, and performance.
Collaborate closely with product managers, designers, and backend teams to translate product requirements into technical solutions.
Ensure applications meet high standards of performance, security, and cross-browser compatibility.
Mentor junior frontend developers and participate in code reviews to maintain code quality and team growth.

Required Qualifications :

6+ years of professional frontend development experience.
Expert-level proficiency with JavaScript (ES6+), React, and Next.js.
Solid understanding of state management tools such as Context API or Zustand.
Proficient with Tailwind CSS or similar utility-first CSS frameworks.
Demonstrated experience in frontend architecture and leading large-scale projects.
Advanced skills in Three.js, GLSL shaders, and WebGL/OpenGL.
Familiarity with the Canvas API for 2D rendering.
Strong grasp of frontend performance optimization techniques.
Clear understanding of responsive design principles and web accessibility standards (WCAG).
Hands-on experience with Git and modern CI/CD pipelines.

Nice-to-Have :

Experience with Next.js App Router and server components (Next.js 13+).
Familiarity with animation libraries like Framer Motion or GSAP.
Understanding of backend fundamentals (REST, GraphQL, authentication).
Experience working on interactive applications in domains such as gaming, XR, or data Visualization.

Experience required 6 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4258478483,https://www.linkedin.com/jobs/view/4258478483,Pending,Unknown,2025-07-02 11:55:41.503377,Found a Bad Word in About Job,"
About the job
Talent500 one of its client.
The Impact You’ll Make in this Role:
As a Software Engineer, you will have the opportunity to tap into your curiosity and collaborate with some of the most innovative and diverse people around the world. Here, you will make an impact by:
Work closely with product managers, designers, QA engineers, software engineers, and other stakeholders to align on requirements and deliverables
Write clean, scalable, and efficient code for cloud applications, optimized for cloud infrastructure, performance, and security
Participate in agile ceremonies like daily standups, sprint planning, sprint reviews, and backlog refinement
Develop and maintain CI/CD pipelines for efficient and reliable deployments
Write and execute unit tests, integration tests, and support automated testing

Your Skills and Expertise:
To set you up for success in this role from day one, it requires (at a minimum) the following qualifications:
Bachelor’s Degree or higher AND (1) years of software development experience
OR
High School Diploma/GED from AND (5) years of software development experience
AND

In addition to the above requirements, the following are also required:
2 years of experience in design and development of server-side applications and RESTful APIs (.Net Core, .Net Framework, or Java microservices)
2 years of experience in web application frameworks (Angular, ASP.NET) using JavaScript or TypeScript
Experience with large-scale hosted application development in a cloud environment
Proficient with Docker, images, and containers
Experience with or knowledge of designing solutions using microservice architecture

Additional qualifications that could help you succeed even further in this role include:
Experience with large-scale web development using JavaScript, TypeScript, HTML5, CSS, AJAX, REST
Experience with a UI state management library like Redux
Experience with SQL databases (preferably PostgreSQL)
Experience with TDD/BDD and testing frameworks such as Karma, Jasmine, Protractor, Playwright or Cypress
Ability to work independently and collaboratively in a team environment and effectively communicate ideas, concepts, and information on both an end-user and technical level

Work location: Bangalore

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4258636463,https://www.linkedin.com/jobs/view/4258636463,Pending,Unknown,2025-07-02 11:55:45.410990,Required experience is high,"
About the job
Note: We are looking for only Immediate Joiners or who can join within 15 days.

About ValueLabs:
ValueLabs is a global software, product, and business transformation company. We design and develop innovative solutions to help businesses thrive in the digital age. We are passionate about delivering exceptional value to our clients and fostering a collaborative, growth-oriented environment for our employees.

Job Title: Node.JS Developer
Job Summary:
We are seeking a talented and motivated Node.js/Microservices Engineer to join our growing team. In this role, you will be responsible for designing, developing, and maintaining high-performance, scalable microservices using Node.js and Typescript. You will collaborate with a team of engineers to deliver innovative solutions for our clients, primarily within the Media and Entertainment industry. This position offers the opportunity to work on cutting-edge technologies and contribute to impactful projects.

Key Responsibilities:

Requirements:
Design, develop, and deploy microservices using Node.js and Typescript. 
Write clean, maintainable, and well-documented code. 
Participate in code reviews to ensure code quality and adherence to best practices. 
Collaborate with cross-functional teams (product, design, QA) throughout the development lifecycle. 
Contribute to the architecture and design of scalable and resilient systems. 
Troubleshoot and debug issues in production environments. 
Implement and maintain CI/CD pipelines. 
Stay up to date with the latest trends and technologies in Node.js and microservices development. 
Work within an Agile/Scrum development methodology.

Nice to Have:
Required Skills & Experience:
Strong proficiency in Node.js and Typescript. 
Experience building and deploying microservices. 
Solid understanding of RESTful API design principles. 
Experience with databases (e.g., Postgres, DynamoDB, MongoDB). 
Familiarity with containerization technologies (e.g., Docker, Kubernetes). 
Experience with version control systems (e.g., Git). 
Knowledge of testing frameworks (e.g., Jest, Mocha). 
Understanding of cloud platforms (e.g., AWS). 
Experience with CI/CD pipelines (e.g., Jenkins, GitHub Actions). 
Strong problem-solving and communication skills.
Immediate Joiner:
We are looking for an experienced Senior Node.JS Developer to join our team immediately.
The ideal candidate will have a strong background in Node.JS, Microservices and Typescript, with 7+ years of experience in software development, and be able to start working on day one.
We offer a competitive salary and benefits package, as well as opportunities for career growth and professional development.


Note: We are looking for only Immediate Joiners or who can join within 15 days.

Experience required 7 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4260261062,https://www.linkedin.com/jobs/view/4260261062,Pending,Unknown,2025-07-02 11:55:49.368284,Required experience is high,"
About the job
JD:
8+ years
Tableau Expertise: Extensive experience with Tableau Desktop and Tableau Server (or Tableau Cloud) for dashboard development, publishing, and administration. 
Advanced Tableau Skills: Strong knowledge of Tableau calculated fields, LOD expressions, data blending, actions, Tableau Prep, and advanced chart types. 
SQL Proficiency: Advanced proficiency in SQL for data extraction, manipulation, and analysis. Experience with complex queries, joins, and subqueries. 
Consulting Experience: Proven experience in a consulting role, with the ability to interact with business stakeholders and translate complex business requirements into actionable solutions. 
Data Integration: Experience working with diverse data sources such as relational databases, cloud storage (AWS, Azure), and APIs. Familiarity with ETL processes is a plus. 
Project Management: Ability to manage multiple projects simultaneously while meeting deadlines. Strong organizational skills and the ability to work independently and as part of a team.
Communication Skills: Excellent communication and presentation skills, with the ability to explain complex data concepts to non-technical stakeholders. 
Problem Solving: Strong analytical and problem-solving skills with a focus on data accuracy and integrity.

Experience required 8 > Current Experience 5. Skipping this job!
",Skipped,Not Available
